article;author;ressort;release_date;comments;recensions;length
23814;903;3;20031023;983;618;5846
23815;15;3;20031023;874;381;1208
23816;268;5;20031023;1670;7;13205
23817;3312;3;20031023;1699;1869;2857
23818;377;5;20031023;1975;1220;11244
23819;3313;5;20031023;875;1396;1411
23820;690;5;20031023;637;1483;5243
23821;154;5;20031023;1367;88;8820
23822;2744;5;20031023;182;451;3809
23823;2797;5;20031023;353;1048;9608
23824;1830;11;20031023;1824;394;9169
23825;1722;4;20031023;718;1758;3159
23826;15;4;20031023;1759;1973;1219
23827;15;4;20031023;1453;1560;345
23828;15;4;20031023;1530;1562;145
23829;3120;4;20031023;976;436;3240
23830;991;4;20031023;493;1623;3467
23831;1584;4;20031023;1377;1271;13161
23832;3314;4;20031023;449;1350;12173
23833;989;4;20031023;1455;1031;4641
23834;2822;4;20031023;854;1451;6090
23835;2848;16;20031023;1163;1243;6120
23836;2945;4;20031023;980;1164;6142
23837;15;4;20031023;688;1889;2487
23838;1831;4;20031023;1764;1584;2528
23839;26;4;20031023;357;1172;2680
23840;2108;4;20031023;1340;1086;4028
23841;3086;4;20031029;384;701;3455
23842;3087;4;20031029;1372;831;7410
23843;1158;4;20031029;1324;690;3580
23844;1831;4;20031029;1303;1642;2540
23845;3087;4;20031029;441;680;4861
23846;3305;4;20031029;1369;162;5485
23847;3315;4;20031029;1070;47;3565
23848;26;4;20031029;219;1675;2741
23849;3316;8;20031023;1251;1686;533
23850;3316;8;20031023;1276;1675;509
23851;3316;8;20031023;1049;555;570
23852;3316;8;20031023;773;819;534
23853;3316;8;20031023;661;8;5637
23854;3316;8;20031023;1802;1239;516
23855;3316;8;20031023;1920;671;552
23856;3316;8;20031023;986;1136;582
23857;3316;8;20031023;1182;1172;614
23858;3316;8;20031023;1294;3;575
23859;3316;8;20031023;559;884;509
23860;2000;5;20031023;1949;498;2009
23861;1522;8;20031023;1484;1;6767
23862;2741;8;20031023;1539;1628;2247
23863;2741;8;20031023;1171;228;2953
23864;2741;8;20031023;795;37;2533
23865;2741;8;20031023;1929;624;7851
23866;2741;8;20031023;224;1065;3277
23867;2741;8;20031023;1121;158;1870
23868;1570;4;20031030;1061;1322;3978
23869;1121;1;20031030;1071;766;6482
23870;15;1;20031030;1380;501;2127
23871;763;1;20031030;1200;999;1591
23872;15;1;20031030;324;1768;2148
23873;473;1;20031030;1620;1957;1484
23874;1;1;20031030;1950;1594;1535
23875;3275;1;20031030;639;1148;8567
23876;2935;1;20031030;309;903;21374
23877;30;1;20031030;765;1326;8262
23878;3318;3;20031030;535;1804;10488
23879;79;1;20031030;1106;427;5538
23880;41;3;20031030;1879;752;2694
23881;3319;5;20031030;596;942;4246
23882;35;1;20031030;1398;1263;6859
23883;473;4;20031030;111;1709;3883
23884;140;1;20031030;369;1443;7036
23885;979;12;20031030;1950;257;12144
23886;3320;2;20031030;762;851;11820
23887;3321;1;20031103;908;861;8531
23888;2294;2;20031030;1657;1759;26504
23889;62;2;20031030;779;1348;5364
23890;3322;2;20031030;481;1252;3229
23891;1357;3;20031030;1244;887;1246
23892;43;3;20031030;372;80;2464
23893;22;3;20031030;1955;433;16274
23894;71;3;20031030;1203;1400;6768
23895;2734;3;20031030;1671;531;4019
23896;2795;3;20031030;1165;751;12118
23897;154;3;20031030;1753;973;12410
23898;3323;3;20031030;1584;1535;4066
23899;2230;2;20031030;1127;664;4339
23900;1357;3;20031030;1211;97;5777
23901;15;3;20031030;3;1516;752
23902;3325;3;20031030;1207;567;10045
23903;43;3;20031030;1463;178;3324
23904;2901;22;20031030;259;1551;8149
23905;2296;3;20031030;1911;1179;4777
23906;15;3;20031030;1994;61;2274
23907;107;3;20031030;1110;1518;5690
23908;15;3;20031030;8;263;1000
23909;15;3;20031030;740;406;836
23910;15;3;20031030;1973;669;1307
23911;986;3;20031030;800;1613;4260
23912;3326;3;20031030;1186;540;9210
23913;2803;3;20031030;1835;1536;2630
23914;3040;38;20031030;490;1327;14142
23915;3329;22;20031030;414;774;6047
23916;2925;3;20031030;618;318;7738
23917;3327;3;20031030;298;1153;3469
23918;2529;22;20031030;177;1909;7223
23919;3331;3;20031030;255;1551;3068
23920;3333;3;20031030;124;676;2729
23921;2901;3;20031030;1692;1759;7359
23922;3332;3;20031030;33;1317;3270
23923;2898;3;20031030;13;918;7281
23924;3335;22;20031030;1471;694;4335
23925;3336;22;20031030;1740;1604;3042
23926;3063;3;20031030;21;1619;6484
23927;808;3;20031030;1296;961;8151
23928;3339;3;20031030;980;120;2784
23929;80;5;20031030;435;1534;2576
23930;897;1;20031030;660;86;10964
23931;1551;5;20031030;0;0;1118
23932;684;5;20031030;1939;663;10876
23933;3341;5;20031030;1458;1260;7627
23934;2802;5;20031030;1724;130;2827
23935;1061;5;20031030;1763;1107;3455
23936;2741;5;20031030;365;1337;1733
23937;897;5;20031030;718;858;2972
23938;612;4;20031030;1126;966;9038
23939;2794;4;20031030;1755;1308;14004
23940;3343;1;20031030;1710;743;14682
23941;3344;14;20031030;438;1686;11840
23942;3317;1;20031030;1044;457;2440
23943;114;4;20031030;803;1482;4690
23944;25;4;20031030;1597;476;1838
23945;2505;4;20031030;1113;1917;1976
23946;3345;4;20031030;460;1974;1606
23947;1735;14;20031030;824;264;5133
23948;1830;4;20031030;315;883;1928
23949;15;4;20031030;694;314;119
23950;2661;4;20031030;341;1776;2533
23951;628;4;20031030;912;942;2686
23952;161;1;20031030;1988;934;8197
23953;2000;4;20031030;292;219;1420
23954;2108;6;20031030;1556;874;3972
23955;3091;4;20031105;1706;105;5868
23956;3086;4;20031105;1351;1526;6193
23957;3087;4;20031105;1534;1008;1749
23958;3346;4;20031105;72;1334;7725
23959;694;4;20031105;180;638;2648
23960;2374;4;20031105;1567;345;2626
23961;3305;4;20031105;240;906;3795
23962;3086;4;20031105;226;46;4392
23963;3347;4;20031105;1280;933;3578
23964;3305;4;20031105;1311;777;3990
23965;2661;4;20031105;26;1901;2629
23966;628;4;20031105;652;74;2779
23967;3037;4;20031105;1462;243;11831
23968;3185;8;20031030;674;1384;1840
23969;62;8;20031030;609;1955;10463
23970;15;8;20031030;994;36;2108
23971;3348;8;20031030;1191;4;4999
23972;2876;8;20031030;1147;383;1494
23973;3349;8;20031030;407;204;2318
23974;2741;8;20031030;380;1582;3305
23975;2741;8;20031030;55;1651;2301
23976;1243;8;20031030;1292;1070;14593
23977;2741;8;20031030;456;788;2469
23978;2741;8;20031030;1084;310;2673
23979;2741;8;20031030;596;1891;3766
23980;30;2;20031106;1659;961;6283
23981;2794;1;20031106;1892;259;3730
23982;15;1;20031106;0;0;2107
23983;15;1;20031106;0;0;2288
23984;473;1;20031106;1035;973;4836
23985;329;1;20031106;1214;376;7653
23986;1722;1;20031106;1674;1028;11705
23987;34;1;20031106;206;831;3471
23988;1372;1;20031106;274;1402;12145
23989;763;1;20031106;1724;1411;1554
23990;35;1;20031106;1776;515;8608
23991;61;1;20031106;472;433;6979
23992;31;11;20031106;1720;497;8011
23993;1;1;20031106;543;1007;2253
23994;52;1;20031106;422;1161;4634
23995;1123;1;20031106;804;874;5596
23996;890;1;20031106;1541;1299;7783
23997;3290;1;20031106;0;0;7195
23998;2710;1;20031106;0;0;2084
23999;2741;1;20031106;1342;1026;360
24000;3141;1;20031106;0;0;8630
24001;2741;3;20031106;938;1097;4031
24002;154;1;20031106;998;1855;4897
24003;2230;2;20031106;450;301;22996
24004;3350;2;20031106;1358;159;5561
24005;3351;2;20031106;1883;1151;2990
24006;1357;3;20031106;1570;838;763
24007;41;1;20031106;498;1785;8515
24008;3352;3;20031106;1215;1894;7784
24009;1260;5;20031106;1229;515;9694
24010;966;3;20031106;1940;1917;5931
24011;3335;3;20031106;132;1256;5092
24012;2925;3;20031106;0;0;9584
24013;2925;3;20031106;922;10;2459
24014;22;3;20031106;398;1859;6162
24015;3353;3;20031106;0;0;4681
24016;3319;5;20031106;809;1895;15238
24017;589;1;20031106;617;831;11680
24018;957;5;20031106;1821;1072;6448
24019;2430;5;20031106;520;1761;23109
24020;3354;5;20031106;1709;1480;4258
24021;3285;5;20031106;0;0;3670
24022;892;5;20031106;1280;1502;6283
24023;15;5;20031106;0;0;3600
24024;1376;5;20031106;0;0;2240
24025;1597;5;20031106;0;0;3152
24026;897;4;20031106;1245;126;3087
24027;3355;1;20031106;982;489;10795
24028;15;6;20031106;0;0;1374
24029;3171;4;20031106;920;1614;7442
24030;3357;4;20031106;0;0;11372
24031;3358;6;20031106;0;0;1782
24032;3359;4;20031106;1652;387;10072
24033;15;6;20031106;0;0;211
24034;1384;4;20031106;684;1382;2889
24035;612;4;20031106;691;1775;2186
24036;2848;16;20031106;813;153;3879
24037;1336;4;20031106;1933;492;8767
24038;1830;6;20031106;606;1696;7181
24039;380;4;20031106;0;0;1831
24040;15;21;20031106;0;0;1232
24041;1916;8;20031106;963;1637;7654
24042;2000;8;20031106;0;0;2073
24043;2741;8;20031106;1343;1235;1136
24044;2741;8;20031106;554;1553;1396
24045;2741;8;20031106;527;180;1169
24046;1243;8;20031106;25;215;7063
24047;2741;8;20031106;1576;1213;1660
24048;2741;8;20031106;823;1687;1256
24049;1722;2;20031113;420;1880;6716
24050;12;11;20031113;938;1240;3982
24051;15;1;20031113;1086;1134;1906
24052;34;1;20031113;104;959;2168
24053;15;1;20031113;883;460;2342
24054;34;1;20031113;561;666;8610
24055;2794;1;20031113;509;1293;13783
24056;140;1;20031113;1260;1651;3242
24057;1372;1;20031113;1986;1735;11377
24058;763;1;20031113;828;106;1469
24059;835;1;20031113;1124;2;6912
24060;35;1;20031113;898;1010;7622
24061;31;6;20031113;386;634;2426
24062;30;1;20031113;996;1438;9005
24063;43;1;20031113;1209;1395;7322
24064;2797;1;20031113;246;484;6913
24065;2710;1;20031113;837;1832;1591
24066;308;1;20031113;1514;1035;8761
24067;1447;1;20031113;1990;848;3158
24068;3361;3;20031113;1773;1860;14893
24069;2741;34;20031113;1022;972;1284
24070;2741;1;20031113;362;165;2897
24071;2741;11;20031113;550;890;2991
24072;2741;1;20031113;963;665;5226
24073;15;1;20031113;1409;1404;964
24074;890;5;20031113;336;213;7353
24075;2741;1;20031113;1010;797;2295
24076;14;3;20031113;393;1229;2755
24077;473;2;20031113;197;643;18229
24078;329;2;20031113;1051;7;5040
24079;1;2;20031113;347;399;5285
24080;956;2;20031113;1208;977;5149
24081;1408;3;20031113;111;1780;13561
24082;903;3;20031113;1277;1701;888
24083;41;3;20031113;220;533;1595
24084;3207;3;20031113;1772;1348;7369
24085;14;3;20031113;517;1665;11883
24086;3335;3;20031113;469;1288;3799
24087;1357;3;20031113;1774;1860;1525
24088;107;3;20031113;479;1765;2261
24089;920;3;20031113;311;30;3662
24090;2829;3;20031113;83;1474;8500
24091;108;3;20031113;991;1448;1493
24092;108;3;20031113;597;766;11994
24093;3335;3;20031113;1668;1438;11243
24094;986;3;20031113;208;1586;3495
24095;108;3;20031113;765;637;8694
24096;15;3;20031113;150;35;940
24097;15;3;20031113;1235;491;1073
24098;15;3;20031113;299;1560;1035
24099;15;3;20031113;1548;1909;943
24100;15;3;20031113;793;1608;1331
24101;920;3;20031113;1497;707;5544
24102;894;5;20031113;1246;826;2762
24103;2473;5;20031113;472;285;11546
24104;377;5;20031113;619;631;11647
24105;80;5;20031113;96;1497;7886
24106;3365;5;20031113;0;0;12460
24107;3365;5;20031113;1628;1692;1335
24108;361;5;20031113;1237;1195;5448
24109;1551;5;20031113;0;0;1423
24110;2741;5;20031113;921;365;1687
24111;886;6;20031113;1671;231;3003
24112;1384;19;20031113;1589;515;8207
24113;15;4;20031113;320;1584;1737
24114;3366;19;20031113;263;27;9033
24115;15;4;20031113;1509;664;1443
24116;3118;4;20031113;68;442;16898
24117;2628;4;20031113;351;1568;7851
24118;2084;4;20031113;1434;995;5087
24119;2352;4;20031113;1959;693;1682
24120;897;4;20031113;661;1641;4850
24121;3008;4;20031113;90;978;3428
24122;161;4;20031113;575;1489;4946
24123;15;4;20031113;1973;673;257
24124;3368;30;20031113;1300;1490;8978
24125;1830;4;20031113;1600;577;2159
24126;2442;4;20031113;1550;1799;4971
24127;612;4;20031113;86;1162;5187
24128;1336;11;20031113;1135;1907;7321
24129;3370;4;20031113;680;1474;2887
24130;3371;5;20031113;1105;1309;7577
24131;2442;4;20031113;1714;1935;2198
24132;2108;4;20031113;212;1218;3315
24133;677;4;20031113;902;445;5441
24134;25;4;20031113;629;923;6176
24135;1472;4;20031113;1901;1691;1641
24136;2;4;20031119;193;856;12826
24137;3091;4;20031119;1441;1324;10098
24138;3305;4;20031119;1821;1516;3784
24139;3372;4;20031119;1772;1435;4652
24140;677;4;20031119;101;923;5529
24141;1698;8;20031113;1355;1195;10041
24142;15;8;20031113;618;241;2757
24143;15;8;20031113;265;63;2717
24144;850;20;20031113;22;800;8344
24145;2000;8;20031113;48;1359;7422
24146;2000;8;20031113;1628;1;254
24147;15;5;20031113;1770;304;3448
24148;2741;8;20031113;1975;528;1123
24149;2741;8;20031113;1263;778;11216
24150;2741;8;20031113;1054;1879;1975
24151;2741;8;20031113;409;841;879
24152;2741;8;20031113;1827;1233;2511
24153;2794;1;20031120;524;1103;5328
24154;1722;1;20031120;1704;1889;4097
24155;15;1;20031120;517;4;2285
24156;473;1;20031120;1358;1420;1511
24157;957;1;20031120;971;675;7865
24158;39;1;20031120;1466;408;1465
24159;15;1;20031120;857;1801;1852
24160;4;1;20031120;1342;361;1443
24161;3079;1;20031120;1756;1855;9711
24162;3079;1;20031120;400;304;4025
24163;956;1;20031120;1586;780;4739
24164;473;1;20031120;1719;1603;9885
24165;3373;1;20031120;505;1213;7479
24166;35;1;20031120;1227;638;3184
24167;1;1;20031120;1310;758;1697
24168;3374;1;20031120;1828;1962;9383
24169;2620;1;20031120;0;621;12726
24170;3375;1;20031120;470;1541;7713
24171;145;1;20031120;1887;1861;1868
24172;30;1;20031120;872;1259;9555
24173;3376;1;20031120;873;1032;9538
24174;2741;1;20031120;673;1711;4455
24175;2741;1;20031120;1433;1223;2469
24176;3377;15;20031120;261;1173;25559
24177;2000;15;20031120;1223;1712;4246
24178;3377;15;20031120;1954;1853;5876
24179;48;3;20031120;616;579;2402
24180;1357;3;20031120;541;1547;10928
24181;1722;3;20031120;1652;1131;1359
24182;43;3;20031120;1993;979;6347
24183;2831;11;20031120;417;341;14526
24184;1211;11;20031120;1976;138;5729
24185;3335;3;20031120;985;1548;4763
24186;3263;3;20031120;469;285;6687
24187;1838;3;20031120;494;1263;12411
24188;2901;3;20031120;1616;1712;8072
24189;2901;3;20031120;208;1834;2751
24190;15;3;20031120;839;1251;1559
24191;15;3;20031120;545;770;1540
24192;108;3;20031120;1782;285;5621
24193;15;3;20031120;1660;822;483
24194;15;3;20031120;1525;1022;855
24195;15;3;20031120;1770;544;777
24196;1455;5;20031120;854;767;2916
24197;3080;5;20031120;0;0;16779
24198;1597;5;20031120;1720;546;2659
24199;1455;5;20031120;55;1186;1304
24200;2514;5;20031120;1489;1062;4127
24201;684;5;20031120;1755;290;12773
24202;1551;5;20031120;1942;180;1440
24203;1306;5;20031120;213;513;23952
24204;15;5;20031120;567;773;3025
24205;1269;5;20031120;627;821;9824
24206;2741;5;20031120;1019;1656;1089
24207;3380;14;20031120;928;91;3021
24208;1336;1;20031120;1278;1747;8817
24209;2579;4;20031120;760;1022;1881
24210;15;4;20031120;802;1987;924
24211;15;4;20031120;1443;946;1901
24212;3370;4;20031120;1564;1497;7512
24213;731;4;20031120;822;1878;14497
24214;3381;4;20031120;221;894;2445
24215;1531;4;20031120;131;137;1740
24216;3382;4;20031120;1708;1999;54
24217;3384;4;20031120;67;858;14253
24218;2442;4;20031120;816;162;1748
24219;2563;4;20031120;1812;1588;3311
24220;1830;4;20031120;1520;1032;2836
24221;15;4;20031120;1785;1285;202
24222;2547;4;20031120;1459;405;6253
24223;2617;4;20031120;765;1318;1556
24224;871;4;20031120;570;24;1904
24225;380;4;20031120;909;12;2485
24226;26;4;20031120;1690;1509;2643
24227;2329;4;20031120;1476;926;7068
24228;2084;4;20031120;1525;692;2630
24229;2108;4;20031120;1300;849;3881
24230;2617;4;20031126;1671;919;1591
24231;2084;4;20031126;998;1773;2636
24232;2741;4;20031126;138;736;3204
24233;3372;4;20031126;45;1985;4392
24234;3305;4;20031126;1780;1232;3323
24235;2442;4;20031126;1195;1578;1786
24236;3086;4;20031126;843;672;7483
24237;15;8;20031120;747;319;2015
24238;3385;8;20031120;627;634;2055
24239;15;8;20031120;866;333;2014
24240;1386;8;20031120;754;1564;6233
24241;2741;8;20031120;1986;221;1664
24242;3096;8;20031120;20;1646;15098
24243;2741;8;20031120;23;1321;1634
24244;2741;8;20031120;106;958;1035
24245;2741;8;20031120;1456;545;1652
24246;2741;8;20031120;1402;773;1408
24247;2741;8;20031120;1913;329;1507
24248;322;1;20031127;513;1319;6832
24249;61;1;20031127;1478;1257;4003
24250;39;1;20031127;274;647;1564
24251;1722;1;20031127;1635;1991;1524
24252;3275;1;20031127;1172;1384;1551
24253;15;1;20031127;648;378;2232
24254;15;1;20031127;1122;1355;2085
24255;1;1;20031127;908;264;8145
24256;79;1;20031127;1286;1751;12455
24257;1570;31;20031127;495;423;8464
24258;2710;1;20031127;411;75;4936
24259;30;1;20031127;248;1487;8886
24260;3386;1;20031127;87;1730;7227
24261;4;1;20031127;1161;1938;5252
24262;956;1;20031127;762;653;5015
24263;3394;1;20031127;431;1210;7062
24264;329;1;20031127;201;375;2164
24265;2794;1;20031127;222;969;9946
24266;3275;1;20031127;790;1756;5973
24267;2430;1;20031127;10;910;4230
24268;3260;1;20031127;313;1596;10947
24269;2230;1;20031127;1381;1361;4179
24270;1121;1;20031127;1160;1080;6341
24271;3395;1;20031127;1159;429;8733
24272;3277;1;20031127;963;1788;10421
24273;3123;1;20031127;57;618;4817
24274;2741;1;20031127;1314;1964;4375
24275;15;1;20031127;797;1659;14910
24276;2741;1;20031127;725;1250;27174
24277;2741;1;20031127;343;1996;3524
24278;2741;1;20031127;1604;1786;20461
24279;3308;1;20031127;1608;713;9381
24280;1311;2;20031127;1043;1256;11208
24281;2000;2;20031127;1796;1829;6465
24282;473;2;20031127;1886;2000;6683
24283;2477;2;20031127;1183;213;6501
24284;48;3;20031127;1640;758;2287
24285;263;3;20031127;1064;1801;9956
24286;1357;3;20031127;743;1608;1349
24287;3399;3;20031127;777;216;5183
24288;43;3;20031127;1335;656;6167
24289;986;3;20031127;686;1967;6416
24290;41;3;20031127;487;1125;4572
24291;3400;3;20031127;653;499;6268
24292;1357;3;20031127;638;1908;2340
24293;957;4;20031127;28;910;12243
24294;108;3;20031127;1663;670;9110
24295;2548;3;20031127;607;1818;11366
24296;19;37;20031127;1309;1131;16348
24297;1408;3;20031127;1931;726;12405
24298;2529;3;20031127;177;1758;7921
24299;2529;3;20031127;1195;222;2756
24300;3402;1;20031127;19;868;4713
24301;15;3;20031127;765;489;1281
24302;15;3;20031127;1335;80;1266
24303;15;3;20031127;988;1303;1384
24304;2579;3;20031127;1344;743;1391
24305;14;3;20031127;978;119;5407
24306;3404;5;20031127;1010;1871;10656
24307;80;5;20031127;1788;1434;4646
24308;894;5;20031127;1438;1528;8372
24309;2758;11;20031127;1497;1766;11354
24310;1551;5;20031127;1634;776;2093
24311;892;5;20031127;1207;103;4031
24312;1455;5;20031127;1516;642;4493
24313;2873;5;20031127;289;1757;6314
24314;3407;5;20031127;1341;34;7436
24315;1269;5;20031127;9;1605;4714
24316;2741;5;20031127;1945;1690;216
24317;3408;4;20031127;1601;295;9241
24318;941;4;20031127;1352;404;3071
24319;989;4;20031127;1684;146;2766
24320;3381;4;20031127;1088;447;1500
24321;457;4;20031127;471;446;640
24322;939;4;20031127;419;182;6222
24323;15;4;20031127;1188;1651;1215
24324;3410;6;20031127;71;945;17740
24325;3411;6;20031127;1877;454;6775
24326;161;4;20031127;1764;196;3930
24327;2558;6;20031127;1354;1787;5144
24328;3370;4;20031127;283;933;4019
24329;2558;4;20031127;931;219;6600
24330;2547;4;20031127;533;882;1514
24331;1830;4;20031127;1486;151;1510
24332;3178;4;20031127;882;72;10448
24333;989;4;20031127;1440;816;2832
24334;1388;4;20031127;1159;1770;2400
24335;380;4;20031127;122;1919;2497
24336;2807;4;20031127;401;422;6255
24337;2108;4;20031127;200;1238;3709
24338;3372;4;20031203;65;1410;4578
24339;3305;4;20031203;1056;673;2908
24340;3172;4;20031203;1854;50;3468
24341;989;4;20031203;1617;1691;2839
24342;3091;4;20031203;1487;1391;7543
24343;1388;4;20031203;237;472;2432
24344;1158;4;20031203;354;738;3363
24345;1158;4;20031203;1062;1946;3363
24346;3272;4;20031203;1512;1419;1503
24347;3086;4;20031203;756;1271;7910
24348;15;8;20031127;1300;165;2428
24349;850;8;20031127;1684;1273;9421
24350;15;8;20031127;491;726;957
24351;2000;8;20031127;1278;1210;1893
24352;2000;8;20031127;480;861;3899
24353;2741;8;20031127;2000;793;1444
24354;3414;8;20031127;311;1003;4685
24355;2741;8;20031127;904;267;2532
24356;1549;39;19700101;0;0;665
24357;2741;8;20031127;816;1380;1763
24358;15;8;20031127;787;1256;1114
24359;2741;8;20031127;1038;630;1150
24360;2741;8;20031127;1265;1871;995
24361;48;3;20031204;280;720;4211
24362;3079;1;20031204;232;1902;6779
24363;644;1;20031204;1569;563;8584
24364;15;1;20031204;1684;561;2458
24365;2579;1;20031204;1815;1251;1373
24366;473;1;20031204;1124;1543;1457
24367;15;1;20031204;847;1804;330
24368;15;1;20031204;1640;985;1802
24369;176;1;20031204;1881;181;1614
24370;32;1;20031204;407;1283;1743
24371;3260;1;20031204;85;1633;12213
24372;2430;1;20031204;603;283;1607
24373;35;1;20031204;726;77;2292
